행정구역별,연령별,2010,2010,2010
행정구역별,연령별,인구 (명),남자 (명),여자 (명)
종로구,계,151069,74331,76738
중구,계,117253,58125,59128
용산구,계,217228,104156,113072
성동구,계,290277,143855,146422
광진구,계,358319,175344,182975
동대문구,계,339599,168991,170608
중랑구,계,400027,197674,202353
성북구,계,452704,221374,231330
강북구,계,322587,158027,164560
도봉구,계,347220,170210,177010
노원구,계,584906,285461,299445
은평구,계,448112,218864,229248
서대문구,계,307562,148501,159061
마포구,계,363343,174405,188938
양천구,계,466456,230301,236155
강서구,계,543559,265856,277703
구로구,계,401239,200713,200526
금천구,계,230447,116529,113918
영등포구,계,374543,186507,188036
동작구,계,390197,192429,197768
관악구,계,511185,257548,253637
서초구,계,388220,186678,201542
강남구,계,522198,248319,273879
송파구,계,640732,311991,328741
강동구,계,462500,229839,232661
중구,계,47260,22983,24277
서구,계,116214,56499,59715
동구,계,93256,45559,47697
영도구,계,138808,69178,69630
부산진구,계,378965,184200,194765
동래구,계,265596,129666,135930
남구,계,291406,143351,148055
북구,계,301296,149351,151945
해운대구,계,407851,197879,209972
사하구,계,340844,168838,172006
금정구,계,245725,120363,125362
강서구,계,52207,26615,25592
연제구,계,202523,98544,103979
수영구,계,169081,80845,88236
사상구,계,249053,125072,123981
기장군,계,93106,45735,47371
중구,계,72399,35050,37349
동구,계,319022,157787,161235
서구,계,210409,105230,105179
남구,계,167873,80618,87255
북구,계,450218,225171,225047
수성구,계,444119,217631,226488
달서구,계,600509,298794,301715
달성군,계,167225,84147,83078
중구,계,81846,41458,40388
동구,계,72794,36266,36528
남구,계,411756,207139,204617
연수구,계,274352,137905,136447
남동구,계,453903,224735,229168
부평구,계,542433,269631,272802
계양구,계,334970,166750,168220
서구,계,389057,196367,192690
강화군,계,56423,27456,28967
옹진군,계,14501,7855,6646
동구,계,103998,51436,52562
서구,계,304469,149737,154732
남구,계,214612,104000,110612
북구,계,477593,236159,241434
광산구,계,365471,182829,182642
동구,계,244344,122354,121990
중구,계,254577,125339,129238
서구,계,498524,244654,253870
유성구,계,289303,149805,139498
대덕구,계,203410,102998,100412
중구,계,221373,112739,108634
남구,계,332617,169544,163073
동구,계,164051,86582,77469
북구,계,167821,86986,80835
울주군,계,185811,95018,90793
수원시,계,1054053,529820,524233
수원시장안구,계,286084,143917,142167
수원시권선구,계,298748,149967,148781
수원시팔달구,계,210885,104754,106131
수원시영통구,계,258336,131182,127154
성남시,계,936267,464320,471947
성남시수정구,계,230519,116105,114414
성남시중원구,계,247343,124795,122548
성남시분당구,계,458405,223420,234985
의정부시,계,415170,204529,210641
안양시,계,596772,296162,300610
안양시만안구,계,254582,127181,127401
안양시동안구,계,342190,168981,173209
부천시,계,842482,418314,424168
부천시원미구,계,436792,216124,220668
부천시소사구,계,218281,108095,110186
부천시오정구,계,187409,94095,93314
광명시,계,326418,160855,165563
평택시,계,381731,193189,188542
동두천시,계,90433,44708,45725
안산시,계,699063,356059,343004
안산시상록구,계,373546,189476,184070
안산시단원구,계,325517,166583,158934
고양시,계,897222,439587,457635
고양시덕양구,계,372973,184810,188163
고양시일산동구,계,254044,122894,131150
고양시일산서구,계,270205,131883,138322
과천시,계,66319,32634,33685
구리시,계,184503,91003,93500
남양주시,계,526639,261921,264718
오산시,계,180996,92124,88872
시흥시,계,393293,205262,188031
군포시,계,274198,136179,138019
의왕시,계,143378,71569,71809
하남시,계,137569,69365,68204
용인시,계,847138,419471,427667
용인시처인구,계,195580,99072,96508
용인시기흥구,계,354643,174530,180113
용인시수지구,계,296915,145869,151046
파주시,계,323955,163570,160385
이천시,계,192918,95643,97275
안성시,계,175824,89313,86511
김포시,계,217280,109124,108156
화성시,계,474160,242708,231452
광주시,계,224269,113572,110697
양주시,계,183673,92489,91184
포천시,계,136580,69508,67072
여주군,계,100052,49362,50690
연천군,계,41295,21096,20199
가평군,계,50272,25381,24891
양평군,계,82131,40733,41398
춘천시,계,274220,135482,138738
원주시,계,309803,154928,154875
강릉시,계,217481,108390,109091
동해시,계,90321,45910,44411
태백시,계,51400,26413,24987
속초시,계,80505,39038,41467
삼척시,계,67131,33901,33230
홍천군,계,62540,31527,31013
횡성군,계,37497,18493,19004
영월군,계,34880,17453,17427
평창군,계,37349,18711,18638
정선군,계,35804,18396,17408
철원군,계,43109,22246,20863
화천군,계,22015,12422,9593
양구군,계,19252,10163,9089
인제군,계,28591,15230,13361
고성군,계,26458,13501,12957
양양군,계,25294,12871,12423
청주시,계,662102,329906,332196
청주시상당구,계,241728,120388,121340
청주시흥덕구,계,420374,209518,210856
충주시,계,201361,100998,100363
제천시,계,133626,66910,66716
청원군,계,142017,71849,70168
보은군,계,30311,14527,15784
옥천군,계,49295,24270,25025
영동군,계,45974,22512,23462
진천군,계,59324,30623,28701
괴산군,계,31116,15100,16016
음성군,계,81645,42415,39230
단양군,계,28009,13834,14175
증평군,계,31204,15678,15526
천안시,계,565201,287547,277654
동남구,계,253589,128128,125461
서북구,계,311612,159419,152193
공주시,계,120660,59058,61602
보령시,계,97091,48142,48949
아산시,계,272282,139990,132292
서산시,계,155082,79691,75391
논산시,계,117686,57703,59983
계룡시,계,41395,20707,20688
금산군,계,52442,25796,26646
연기군,계,80542,41371,39171
부여군,계,67102,32324,34778
서천군,계,53620,25580,28040
청양군,계,29506,14214,15292
홍성군,계,81876,40149,41727
예산군,계,77209,37773,39436
태안군,계,53673,26437,27236
당진군,계,135106,70972,64134
전주시,계,646512,318359,328153
전주시완산구,계,360495,176326,184169
전주시덕진구,계,286017,142033,143984
군산시,계,258845,131212,127633
익산시,계,294479,146026,148453
정읍시,계,109458,52472,56986
남원시,계,78425,37473,40952
김제시,계,82739,39647,43092
완주군,계,82041,41606,40435
진안군,계,20318,9719,10599
무주군,계,21752,10459,11293
장수군,계,19293,9170,10123
임실군,계,23490,11012,12478
순창군,계,25063,11565,13498
고창군,계,53052,25061,27991
부안군,계,50577,23849,26728
목포시,계,248694,124387,124307
여수시,계,268727,134498,134229
순천시,계,257800,127699,130101
나주시,계,77825,37000,40825
광양시,계,137100,70611,66489
담양군,계,40726,19455,21271
곡성군,계,26975,12401,14574
구례군,계,22291,10398,11893
고흥군,계,63179,29021,34158
보성군,계,39963,18332,21631
화순군,계,61825,29331,32494
장흥군,계,35590,16605,18985
강진군,계,34029,15839,18190
해남군,계,65685,31238,34447
영암군,계,55665,28432,27233
무안군,계,67697,32959,34738
함평군,계,30770,14397,16373
영광군,계,48432,23178,25254
장성군,계,37899,18448,19451
완도군,계,46476,22306,24170
진도군,계,28414,13302,15112
신안군,계,32987,16115,16872
포항시,계,508736,258710,250026
포항시남구,계,251058,130327,120731
포항시북구,계,257678,128383,129295
경주시,계,252750,125267,127483
김천시,계,126823,61842,64981
안동시,계,165399,80758,84641
구미시,계,399019,205107,193912
영주시,계,108268,53447,54821
영천시,계,94350,46401,47949
상주시,계,97559,47192,50367
문경시,계,68692,33180,35512
경산시,계,260643,131087,129556
군위군,계,19794,9335,10459
의성군,계,51024,23619,27405
청송군,계,23930,11515,12415
영양군,계,16453,7740,8713
영덕군,계,36220,16723,19497
청도군,계,37935,17506,20429
고령군,계,31000,15195,15805
성주군,계,36319,17480,18839
칠곡군,계,112104,57185,54919
예천군,계,42757,20264,22493
봉화군,계,31081,15201,15880
울진군,계,46777,22768,24009
울릉군,계,7737,3988,3749
진주시,계,335297,165447,169850
통영시,계,127896,64908,62988
사천시,계,106175,52924,53251
김해시,계,484244,242884,241360
밀양시,계,98564,47272,51292
거제시,계,225014,121140,103874
양산시,계,249529,124434,125095
의령군,계,25249,11652,13597
함안군,계,59330,29250,30080
창녕군,계,54580,25720,28860
고성군,계,51026,25340,25686
남해군,계,43599,20158,23441
하동군,계,41668,19568,22100
산청군,계,31712,14802,16910
함양군,계,37729,17608,20121
거창군,계,57085,27256,29829
합천군,계,43386,19735,23651
창원시,계,1047488,532588,514900
창원시의창구,계,239899,122290,117609
창원시성산구,계,244365,126058,118307
창원시마산합포구,계,175986,87132,88854
창원시마산회원구,계,217183,109326,107857
창원시진해구,계,170055,87782,82273
제주시,계,398677,197356,201321
서귀포시,계,129734,64165,65569
