장흥군,계,112956,56611,56345
강진군,계,91804,45482,46322
해남군,계,168676,83590,85086
영암군,계,100031,49462,50569
무안군,계,115325,57916,57409
함평군,계,96357,48068,48289
영광군,계,119574,60108,59466
장성군,계,94816,47258,47558
완도군,계,126762,64192,62570
진도군,계,83423,41376,42047
신안군,계,130979,66352,64627
광양군,계,78626,39435,39191
승주군,계,123912,62736,61176
나주군,계,185910,93038,92872
광산군,계,128896,65056,63840
여천출장소,계,44464,22913,21551
광주시,계,727259,370337,356922
광주시 동구,계,213532,108262,105270
광주시 서구,계,289877,147211,142666
광주시 북구,계,223850,114864,108986
시부,계,2283780,1141639,1142141
포항시,계,201045,104608,96437
경주시,계,121855,60474,61381
김천시,계,72138,36240,35898
안동시,계,101829,51564,50265
구미시,계,105311,49154,56157
영주시,계,77821,39159,38662
군위군,계,53460,26813,26647
의성군,계,146039,73374,72665
청송군,계,64518,32674,31844
영양군,계,52733,26845,25888
영덕군,계,91206,45439,45767
청도군,계,85524,42407,43117
고령군,계,48950,24150,24800
성주군,계,77353,38549,38804
칠곡군,계,110923,55461,55462
예천군,계,120231,60793,59438
봉화군,계,97495,50067,47428
울진군,계,90719,45492,45227
울릉군,계,18960,9842,9118
안동군,계,135655,68888,66767
영일군,계,194888,98976,95912
월성군,계,166899,84227,82672
영천군,계,157785,79191,78594
경산군,계,190748,92058,98690
금릉군,계,105740,53530,52210
선산군,계,72033,35943,36090
상주군,계,191688,97359,94329
문경군,계,147218,74971,72247
영풍군,계,85545,43537,42008
대구시,계,1603781,800440,803341
대구시 중구,계,218366,107574,110792
대구시 동구,계,248860,125800,123060
대구시 서구,계,391715,197034,194681
대구시 남구,계,267272,133836,133436
대구시 북구,계,273146,133410,139736
수성구,계,204422,102786,101636
달성군,계,161922,79772,82150
시부,계,1370799,689555,681244
창원시,계,111629,59677,51952
울산시,계,417848,217866,199982
마산시,계,386496,184595,201901
진주시,계,202674,102205,100469
진해시,계,111966,55800,56166
의령군,계,64175,31855,32320
함안군,계,80351,40345,40006
창녕군,계,115825,57570,58255
양산군,계,142671,71011,71660
고성군,계,92899,46284,46615
남해군,계,103122,51560,51562
하동군,계,97616,48490,49126
산청군,계,72887,35829,37058
함양군,계,82774,41142,41632
거창군,계,102328,51179,51149
합천군,계,115673,57465,58208
충무시,계,75495,37522,37973
삼천포시,계,64691,31890,32801
진양군,계,100805,50687,50118
밀양군,계,161529,80196,81333
울주군,계,116891,57763,59128
김해군,계,166289,82146,84143
의창군,계,87819,43639,44180
통영군,계,65636,33199,32437
거제군,계,109572,56345,53227
사천군,계,70885,35255,35630
시부,계,167474,83345,84129
제주시,계,167474,83345,84129
북제주군,계,122361,58502,63859
남제주군,계,172774,84472,88302
