행정구역별,연령별,1985,1985,1985
행정구역별,연령별,인구 (명),남자 (명),여자 (명)
종로구,계,265342,130165,135177
중구,계,208085,103089,104996
용산구,계,321791,158551,163240
성동구,계,750949,377251,373698
동대문구,계,942275,469293,472982
성북구,계,583281,290636,292645
도봉구,계,846644,422195,424449
은평구,계,441789,220496,221293
서대문구,계,402945,199273,203672
마포구,계,441032,217807,223225
강서구,계,674001,335191,338810
구로구,계,683801,339411,344390
영등포구,계,445941,220902,225039
동작구,계,405779,202888,202891
관악구,계,556084,279974,276110
강남구,계,770097,380987,389110
강동구,계,885919,439611,446308
중구,계,90716,44249,46467
서구,계,212189,104603,107586
동구,계,196718,97364,99354
영도구,계,210260,105852,104408
부산진구,계,517131,254498,262633
동래구,계,824632,404859,419773
남구,계,528012,262279,265733
북구,계,385920,191851,194069
해운대구,계,224316,108749,115567
사하구,계,271124,134962,136162
강서출장소,계,51095,25609,25486
중구,계,182808,89680,93128
동구,계,323106,160959,162147
서구,계,558895,277223,281672
남구,계,348826,172414,176412
북구,계,332175,163731,168444
수성구,계,282560,140557,142003
중구,계,82503,40956,41547
동구,계,146290,73333,72957
남구,계,617229,309474,307755
북구,계,538894,267684,271210
시부,계,2212821,1102922,1109899
수원시,계,430487,215563,214924
성남시,계,447647,222750,224897
의정부시,계,162572,80234,82338
안양시,계,361503,178645,182858
부천시,계,456148,230669,225479
광명시,계,219544,108889,110655
동두천시,계,68610,33667,34943
양주군,계,74396,37659,36737
여주군,계,93331,47836,45495
화성군,계,225883,113593,112290
파주군,계,164719,82775,81944
광주군,계,151826,77277,74549
연천군,계,64851,32932,31919
포천군,계,108524,55216,53308
가평군,계,57224,29100,28124
양평군,계,85670,43689,41981
이천군,계,124869,63230,61639
용인군,계,153767,77391,76376
안성군,계,121752,61901,59851
김포군,계,110931,56296,54635
송탄시,계,66310,32505,33805
남양주군,계,234800,118657,116143
평택군,계,180357,91723,88634
고양군,계,183092,92878,90214
강화군,계,83024,40991,42033
옹진군,계,35393,18022,17371
반월출장소,계,96616,50458,46158
과천출장소,계,65100,31930,33170
시흥군,계,163671,82046,81625
시부,계,721750,364882,356868
춘천시,계,162869,82308,80561
원주시,계,150994,75593,75401
강릉시,계,132812,66416,66396
동해시,계,91673,46465,45208
태백시,계,113972,59492,54480
속초시,계,69430,34608,34822
홍천군,계,90113,46166,43947
횡성군,계,60511,31115,29396
영월군,계,81861,42006,39855
평창군,계,68592,35759,32833
정선군,계,128681,67251,61430
철원군,계,59581,30502,29079
화천군,계,33687,17100,16587
양구군,계,30822,15817,15005
인제군,계,44193,22696,21497
고성군,계,46476,23594,22882
양양군,계,36484,18189,18295
춘성군,계,49960,25664,24296
원성군,계,54253,28216,26037
명주군,계,84295,42656,41639
삼척군,계,132887,68477,64410
시부,계,565412,282472,282940
청주시,계,350044,173248,176796
충주시,계,113227,57809,55418
제천시,계,102141,51415,50726
청원군,계,141804,72797,69007
보은군,계,68153,34870,33283
옥천군,계,83462,42747,40715
영동군,계,84725,42850,41875
진천군,계,56753,29092,27661
괴산군,계,108693,55778,52915
음성군,계,83379,42807,40572
단양군,계,62929,32567,30362
중원군,계,85565,44474,41091
제원군,계,49451,25828,23623
시부,계,1035772,517683,518089
천안시,계,170085,84771,85314
금산군,계,95222,48562,46660
