옥천군,계,57445,28688,28757
영동군,계,60415,30455,29960
진천군,계,56934,28884,28050
괴산군,계,38335,18980,19355
음성군,계,83725,43266,40459
단양군,계,36050,18044,18006
증평출장소,계,29153,14444,14709
천안시,계,415818,211668,204150
공주시,계,130223,64458,65765
보령시,계,109423,55330,54093
아산시,계,179900,90344,89556
서산시,계,142972,72989,69983
논산시,계,137157,68639,68518
금산군,계,57775,29034,28741
연기군,계,79745,40623,39122
부여군,계,83571,40766,42805
서천군,계,66852,32612,34240
청양군,계,38544,19038,19506
홍성군,계,90470,44897,45573
예산군,계,97521,48592,48929
태안군,계,65888,33152,32736
당진군,계,117447,59127,58320
계룡출장소,계,27104,13717,13387
전주시,계,615804,306445,309359
전주시 완산구,계,329281,163334,165947
전주시 덕진구,계,286523,143111,143412
군산시,계,272129,138220,133909
익산시,계,322636,160809,161827
정읍시,계,128892,62785,66107
남원시,계,94810,46685,48125
김제시,계,102428,49983,52445
완주군,계,78964,39406,39558
진안군,계,30223,15029,15194
무주군,계,27430,13677,13753
장수군,계,23266,11169,12097
임실군,계,30743,14582,16161
순창군,계,30447,14382,16065
고창군,계,64846,31014,33832
부안군,계,64621,31144,33477
목포시,계,250336,125878,124458
여수시,계,303115,152787,150328
순천시,계,265724,132981,132743
나주시,계,99233,48357,50876
광양시,계,132568,67604,64964
담양군,계,54424,27042,27382
곡성군,계,37960,18297,19663
구례군,계,28652,13673,14979
고흥군,계,87697,42209,45488
보성군,계,55889,26579,29310
화순군,계,72006,35062,36944
장흥군,계,48229,23011,25218
강진군,계,44007,20954,23053
해남군,계,89531,43523,46008
영암군,계,60226,29702,30524
무안군,계,62233,30797,31436
함평군,계,41225,19866,21359
영광군,계,65452,32564,32888
장성군,계,49550,24665,24885
완도군,계,61479,30399,31080
진도군,계,38442,18473,19969
신안군,계,46309,23040,23269
포항시,계,515187,263985,251202
포항시 남구,계,264400,136694,127706
포항시 북구,계,250787,127291,123496
경주시,계,275132,136457,138675
김천시,계,147269,73291,73978
안동시,계,181974,89757,92217
구미시,계,339457,172302,167155
영주시,계,126415,63527,62888
영천시,계,110918,54923,55995
상주시,계,116365,57090,59275
문경시,계,90778,45518,45260
경산시,계,226713,113449,113264
군위군,계,28646,14060,14586
의성군,계,68178,32712,35466
청송군,계,31274,15307,15967
영양군,계,20724,10224,10500
영덕군,계,44164,20745,23419
청도군,계,48170,22841,25329
고령군,계,35150,17365,17785
성주군,계,46831,23079,23752
칠곡군,계,100380,50924,49456
예천군,계,54232,26358,27874
봉화군,계,38190,18700,19490
울진군,계,59925,29485,30440
울릉군,계,10146,5259,4887
창원시,계,515619,264626,250993
마산시,계,433695,217749,215946
마산시 합포구,계,212891,106357,106534
마산시 회원구,계,220804,111392,109412
진주시,계,339413,168372,171041
진해시,계,127134,64041,63093
통영시,계,123747,61953,61794
사천시,계,110912,55187,55725
김해시,계,330829,166471,164358
밀양시,계,115787,56754,59033
거제시,계,167231,86595,80636
양산시,계,191147,96010,95137
의령군,계,31291,14557,16734
함안군,계,58466,28554,29912
창녕군,계,65151,31319,33832
고성군,계,55713,26734,28979
남해군,계,53073,24694,28379
하동군,계,51536,24684,26852
산청군,계,38168,18265,19903
함양군,계,41869,19922,21947
거창군,계,65900,31902,33998
합천군,계,54248,25620,28628
제주시,계,279529,138662,140867
서귀포시,계,80734,40192,40542
북제주군,계,87280,43029,44251
남제주군,계,64998,32173,32825
